timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.076,3.22,0.0,0.0,3.42,0.0,0.0,3.4,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0765,3.18,0.0,0.0,3.37,0.0,0.0,3.4,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.077,3.14,0.0,0.0,3.34,0.0,0.0,3.3,3.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0775,3.15,0.0,0.0,3.34,0.0,0.0,3.3,3.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.078,3.2,0.0,0.0,3.37,0.0,0.0,3.4,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0785,3.22,0.0,0.0,3.4,0.0,0.0,3.4,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.079,3.21,0.0,0.0,3.38,0.0,0.0,3.4,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0795,3.18,0.0,0.0,3.36,0.0,0.0,3.4,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.08,3.17,0.0,0.0,3.35,0.0,0.0,3.4,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0805,3.17,0.0,0.0,3.34,0.0,0.0,3.3,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.081,3.17,0.0,0.0,3.34,0.0,0.0,3.3,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0815,3.19,0.0,0.0,3.34,0.0,0.0,3.3,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.082,3.17,0.0,0.0,3.33,0.0,0.0,3.3,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0825,3.15,0.0,0.0,3.3,0.0,0.0,3.3,3.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.083,3.11,0.0,0.0,3.26,0.0,0.0,3.3,3.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0835,3.06,0.0,0.0,3.23,0.0,0.0,3.2,3.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.084,3.06,0.0,0.0,3.22,0.0,0.0,3.2,3.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0845,3.11,0.0,0.0,3.27,0.0,0.0,3.3,3.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.085,3.2,0.0,0.0,3.33,0.0,0.0,3.3,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0855,3.21,0.0,0.0,3.34,0.0,0.0,3.3,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.086,3.17,0.0,0.0,3.31,0.0,0.0,3.3,3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0865,3.12,0.0,0.0,3.25,0.0,0.0,3.2,3.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.087,3.1,0.0,0.0,3.23,0.0,0.0,3.2,3.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0875,3.11,0.0,0.0,3.23,0.0,0.0,3.2,3.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.088,3.05,0.0,0.0,3.05,0.0,0.0,3.0,3.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0885,2.56,0.0,0.0,2.57,0.0,0.0,2.6,2.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.089,1.99,0.0,0.0,1.94,0.0,0.0,1.9,2.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0895,1.43,0.0,0.0,1.38,0.0,0.0,1.4,1.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09,1.19,0.0,0.0,1.21,0.0,0.0,1.2,1.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0905,1.37,0.0,0.0,1.47,0.0,0.0,1.5,1.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.091,1.4,0.0,0.0,1.55,0.0,0.0,1.6,1.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0915,1.21,0.0,0.0,1.47,0.0,0.0,1.5,1.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.092,1.47,0.0,0.0,1.73,0.0,0.0,1.7,1.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0925,2.23,0.0,0.0,2.58,0.0,0.0,2.6,2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.093,2.65,0.0,0.0,3.19,0.0,0.0,3.2,2.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0935,2.36,0.0,0.0,3.34,0.0,0.0,3.3,2.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.094,1.94,0.0,0.0,3.74,0.0,0.0,3.7,1.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0945,2.1,0.0,0.0,4.44,0.0,0.0,4.4,2.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.095,4.21,0.0,0.0,7.47,0.0,0.0,7.5,4.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0955,8.74,0.0,0.0,12.69,0.0,0.0,12.7,8.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.096,12.29,0.0,0.0,17.28,0.0,0.0,17.3,12.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0965,15.8,0.0,0.0,20.1,0.0,0.0,20.1,15.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.097,16.95,0.0,0.0,20.89,0.0,0.0,20.9,16.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0975,16.58,0.0,0.0,19.71,0.0,0.0,19.7,16.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.098,15.87,0.0,0.0,16.38,0.0,0.0,16.4,15.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0985,13.72,0.0,0.0,11.56,0.0,0.0,11.6,13.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.099,5.6,0.0,0.0,5.98,0.0,0.0,6.0,5.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0995,-5.51,0.0,0.0,0.68,0.0,0.0,0.7,-5.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1,-17.23,0.09,0.0,-2.89,0.0,0.0,-2.9,-17.2,0.0 (cmd 0.1),0.0 (cmd 0.0)
0.1005,-26.48,0.41,0.0,-3.56,0.0,0.0,-3.6,-26.5,0.0 (cmd 0.4),0.0 (cmd 0.0)
0.101,-27.06,0.22,0.0,-3.12,0.0,0.0,-3.1,-27.1,0.0 (cmd 0.2),0.0 (cmd 0.0)
