timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.012,0.28,0.0,0.0,0.08,0.0,0.0,0.1,0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0125,0.2,0.0,0.0,0.01,0.0,0.0,0.0,0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.013,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0135,0.09,0.0,0.0,0.04,0.0,0.0,0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.014,0.1,0.0,0.0,0.13,0.0,0.0,0.1,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0145,-0.01,0.0,0.0,0.28,0.0,0.0,0.3,-0.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.015,-0.18,0.0,0.0,0.37,0.0,0.0,0.4,-0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0155,-0.35,0.0,0.0,0.44,0.0,0.0,0.4,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.016,-0.48,0.0,0.0,0.49,0.0,0.0,0.5,-0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0165,-0.93,0.0,0.0,0.54,0.0,0.0,0.5,-0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.017,-1.28,0.0,0.0,0.54,0.0,0.0,0.5,-1.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0175,-1.82,0.0,0.0,0.5,0.0,0.0,0.5,-1.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.018,-2.48,0.0,0.0,0.77,0.0,0.0,0.8,-2.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0185,-3.21,0.0,0.0,1.33,0.0,0.0,1.3,-3.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.019,-3.67,0.0,0.0,2.38,0.0,0.0,2.4,-3.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0195,-4.13,0.0,0.0,4.72,0.0,0.0,4.7,-4.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.02,-5.27,0.0,0.0,7.23,0.0,0.0,7.2,-5.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0205,-6.84,0.0,0.0,8.74,0.0,0.0,8.7,-6.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.021,-8.02,0.0,0.0,11.76,0.0,0.0,11.8,-8.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0215,-8.36,0.0,0.0,13.76,0.0,0.0,13.8,-8.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.022,-7.14,0.0,0.0,13.82,0.0,0.0,13.8,-7.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0225,-3.58,0.0,0.0,12.41,0.0,0.0,12.4,-3.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.023,2.16,0.0,0.0,8.18,0.0,0.0,8.2,2.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0235,9.4,0.0,0.0,3.03,0.0,0.0,3.0,9.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.024,17.73,0.0,0.0,-2.14,-0.47,0.0,-2.1,17.7,0.0 (cmd 0.0),0.0 (cmd -0.5)
0.0245,23.86,0.0,0.0,-9.97,-1.31,0.0,-10.0,23.9,0.0 (cmd 0.0),0.0 (cmd -1.3)
0.025,28.71,0.0,0.0,-17.96,-2.05,0.0,-18.0,28.7,0.0 (cmd 0.0),0.0 (cmd -2.0)
0.0255,29.33,0.0,0.0,-21.81,-2.77,0.0,-21.8,29.3,0.0 (cmd 0.0),0.0 (cmd -2.8)
0.026,27.58,0.0,0.0,-23.99,-3.41,0.0,-24.0,27.6,0.0 (cmd 0.0),0.0 (cmd -3.4)
0.0265,20.23,1.43,0.0,-21.41,-2.25,0.0,-21.4,20.2,0.0 (cmd 1.4),0.0 (cmd -2.2)
0.027,12.88,2.3,0.0,-14.64,-1.0,0.0,-14.6,12.9,0.0 (cmd 2.3),0.0 (cmd -1.0)
0.0275,1.27,1.92,0.0,-7.11,-0.44,0.0,-7.1,1.3,0.0 (cmd 1.9),0.0 (cmd -0.4)
0.028,-5.55,0.99,0.0,3.0,-0.23,0.0,3.0,-5.5,0.0 (cmd 1.0),0.0 (cmd -0.2)
0.0285,-9.38,1.22,0.0,12.7,-0.1,0.0,12.7,-9.4,0.0 (cmd 1.2),0.0 (cmd -0.1)
0.029,-10.28,2.78,0.0,17.25,-0.04,0.0,17.2,-10.3,0.0 (cmd 2.8),0.0 (cmd -0.0)
0.0295,-9.11,4.8,0.0,20.4,-0.02,0.0,20.4,-9.1,0.0 (cmd 4.8),0.0 (cmd -0.0)
0.03,-6.03,2.13,0.0,18.92,0.0,0.0,18.9,-6.0,0.0 (cmd 2.1),0.0 (cmd 0.0)
0.0305,-0.31,0.94,0.0,13.37,-2.59,0.0,13.4,-0.3,0.0 (cmd 0.9),0.0 (cmd -2.6)
0.031,8.54,0.41,0.0,6.38,-5.99,0.0,6.4,8.5,0.0 (cmd 0.4),0.0 (cmd -6.0)
0.0315,18.86,0.18,0.0,-3.8,-6.42,0.0,-3.8,18.9,0.0 (cmd 0.2),0.0 (cmd -6.4)
0.032,26.81,0.08,0.0,-12.57,-5.07,0.0,-12.6,26.8,0.0 (cmd 0.1),0.0 (cmd -5.1)
0.0325,29.65,0.19,0.0,-17.67,-2.03,0.0,-17.7,29.6,0.0 (cmd 0.2),0.0 (cmd -2.0)
0.033,28.17,0.13,0.0,-19.37,-0.47,0.0,-19.4,28.2,0.0 (cmd 0.1),0.0 (cmd -0.5)
0.0335,24.85,-0.51,0.0,-17.4,-0.6,0.0,-17.4,24.9,0.0 (cmd -0.5),0.0 (cmd -0.6)
0.034,17.55,0.13,0.0,-11.54,-0.26,0.0,-11.5,17.6,0.0 (cmd 0.1),0.0 (cmd -0.3)
0.0345,11.22,2.29,0.0,-5.93,-0.11,0.0,-5.9,11.2,0.0 (cmd 2.3),0.0 (cmd -0.1)
0.035,6.8,2.59,0.0,1.49,-0.03,0.0,1.5,6.8,0.0 (cmd 2.6),0.0 (cmd -0.0)
0.0355,1.66,1.29,0.0,10.22,-0.12,0.0,10.2,1.7,0.0 (cmd 1.3),0.0 (cmd -0.1)
0.036,-0.53,0.31,0.0,14.58,-0.07,0.0,14.6,-0.5,0.0 (cmd 0.3),0.0 (cmd -0.1)
0.0365,-0.7,1.05,0.0,15.41,-0.03,0.0,15.4,-0.7,0.0 (cmd 1.1),0.0 (cmd -0.0)
0.037,-1.19,4.15,0.0,15.67,-0.01,0.0,15.7,-1.2,0.0 (cmd 4.2),0.0 (cmd -0.0)
0.0375,-1.87,5.58,0.0,14.96,1.02,0.0,15.0,-1.9,0.0 (cmd 5.6),0.0 (cmd 1.0)
0.038,-2.31,4.08,0.0,13.82,2.46,0.0,13.8,-2.3,0.0 (cmd 4.1),0.0 (cmd 2.5)
0.0385,-4.31,5.31,0.0,13.65,1.56,0.0,13.7,-4.3,0.0 (cmd 5.3),0.0 (cmd 1.6)
0.039,-7.48,5.56,0.0,12.86,1.81,0.0,12.9,-7.5,0.0 (cmd 5.6),0.0 (cmd 1.8)
0.0395,-10.94,3.59,0.0,11.41,1.02,0.0,11.4,-10.9,0.0 (cmd 3.6),0.0 (cmd 1.0)
0.04,-13.45,1.57,0.0,11.34,0.62,0.0,11.3,-13.4,0.0 (cmd 1.6),0.0 (cmd 0.6)
0.0405,-17.61,0.83,0.0,10.66,0.55,0.0,10.7,-17.6,0.0 (cmd 0.8),0.0 (cmd 0.6)
0.041,-26.14,0.81,0.0,6.74,-0.06,0.0,6.7,-26.1,0.0 (cmd 0.8),0.0 (cmd -0.1)
0.0415,-30.91,0.72,0.0,2.39,-1.09,0.0,2.4,-30.9,0.0 (cmd 0.7),0.0 (cmd -1.1)
0.042,-32.64,1.31,0.0,-3.19,-2.13,0.0,-3.2,-32.6,0.0 (cmd 1.3),0.0 (cmd -2.1)
0.0425,-29.21,0.61,0.0,-5.11,-2.6,0.0,-5.1,-29.2,0.0 (cmd 0.6),0.0 (cmd -2.6)
0.043,-20.13,0.02,0.0,-0.21,-1.14,0.0,-0.2,-20.1,0.0 (cmd 0.0),0.0 (cmd -1.1)
0.0435,-10.48,-0.93,0.0,4.64,-0.5,0.0,4.6,-10.5,0.0 (cmd -0.9),0.0 (cmd -0.5)
0.044,-2.14,-1.88,0.0,16.15,-0.22,0.0,16.1,-2.1,0.0 (cmd -1.9),0.0 (cmd -0.2)
0.0445,3.25,-2.33,0.0,22.56,-0.1,0.0,22.6,3.2,0.0 (cmd -2.3),0.0 (cmd -0.1)
0.045,8.5,-1.67,0.0,22.34,-0.04,0.0,22.3,8.5,0.0 (cmd -1.7),0.0 (cmd -0.0)
0.0455,10.72,-2.14,0.0,21.47,0.46,0.0,21.5,10.7,0.0 (cmd -2.1),0.0 (cmd 0.5)
0.046,10.51,-2.23,0.0,20.34,0.2,0.0,20.3,10.5,0.0 (cmd -2.2),0.0 (cmd 0.2)
0.0465,6.5,-0.55,0.0,16.12,0.09,0.0,16.1,6.5,0.0 (cmd -0.6),0.0 (cmd 0.1)
0.047,-5.2,2.46,0.0,10.86,-2.5,0.0,10.9,-5.2,0.0 (cmd 2.5),0.0 (cmd -2.5)
0.0475,-16.82,3.87,0.0,1.57,-3.94,0.0,1.6,-16.8,0.0 (cmd 3.9),0.0 (cmd -3.9)
0.048,-24.68,3.94,0.0,-5.87,-4.19,0.0,-5.9,-24.7,0.0 (cmd 3.9),0.0 (cmd -4.2)
0.0485,-29.07,3.65,0.0,-9.0,-3.89,0.0,-9.0,-29.1,0.0 (cmd 3.6),0.0 (cmd -3.9)
0.049,-24.49,2.15,0.0,-8.34,-2.26,0.0,-8.3,-24.5,0.0 (cmd 2.1),0.0 (cmd -2.3)
0.0495,-8.76,0.87,0.0,-1.31,-0.32,0.0,-1.3,-8.8,0.0 (cmd 0.9),0.0 (cmd -0.3)
0.05,6.69,0.38,0.0,9.3,-0.14,0.0,9.3,6.7,0.0 (cmd 0.4),0.0 (cmd -0.1)
0.0505,20.29,0.17,0.0,17.75,-0.06,0.0,17.8,20.3,0.0 (cmd 0.2),0.0 (cmd -0.1)
0.051,27.35,0.07,0.0,21.58,-0.02,0.0,21.6,27.4,0.0 (cmd 0.1),0.0 (cmd -0.0)
0.0515,30.67,0.03,0.0,18.76,-0.01,0.0,18.8,30.7,0.0 (cmd 0.0),0.0 (cmd -0.0)
0.052,27.91,0.01,0.0,16.47,0.0,0.0,16.5,27.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0525,21.74,0.9,0.0,12.56,-1.78,0.0,12.6,21.7,0.0 (cmd 0.9),0.0 (cmd -1.8)
0.053,7.84,2.6,0.0,4.54,-2.68,0.0,4.5,7.8,0.0 (cmd 2.6),0.0 (cmd -2.7)
0.0535,-5.1,2.83,0.0,-3.91,-3.23,0.0,-3.9,-5.1,0.0 (cmd 2.8),0.0 (cmd -3.2)
0.054,-16.99,1.76,0.0,-10.18,-1.63,0.0,-10.2,-17.0,0.0 (cmd 1.8),0.0 (cmd -1.6)
0.0545,-22.45,0.49,0.0,-13.02,-0.17,0.0,-13.0,-22.4,0.0 (cmd 0.5),0.0 (cmd -0.2)
0.055,-22.98,-0.8,0.0,-7.83,0.94,0.0,-7.8,-23.0,0.0 (cmd -0.8),0.0 (cmd 0.9)
0.0555,-15.1,-1.34,0.0,-0.33,1.4,0.0,-0.3,-15.1,0.0 (cmd -1.3),0.0 (cmd 1.4)
0.056,-5.53,-1.07,0.0,11.7,1.1,0.0,11.7,-5.5,0.0 (cmd -1.1),0.0 (cmd 1.1)
0.0565,10.64,-0.47,0.0,24.23,0.48,0.0,24.2,10.6,0.0 (cmd -0.5),0.0 (cmd 0.5)
0.057,22.93,-0.21,0.0,26.19,0.21,0.0,26.2,22.9,0.0 (cmd -0.2),0.0 (cmd 0.2)
0.0575,28.97,-0.09,0.0,22.15,0.09,0.0,22.1,29.0,0.0 (cmd -0.1),0.0 (cmd 0.1)
0.058,30.09,-0.04,0.0,15.33,0.04,0.0,15.3,30.1,0.0 (cmd -0.0),0.0 (cmd 0.0)
0.0585,25.65,-0.01,0.0,13.27,0.01,0.0,13.3,25.6,0.0 (cmd -0.0),0.0 (cmd 0.0)
0.059,17.19,0.13,0.0,9.75,0.0,0.0,9.8,17.2,0.0 (cmd 0.1),0.0 (cmd 0.0)
0.0595,8.51,0.19,0.0,6.17,-0.18,0.0,6.2,8.5,0.0 (cmd 0.2),0.0 (cmd -0.2)
0.06,-4.6,0.62,0.0,1.01,-0.57,0.0,1.0,-4.6,0.0 (cmd 0.6),0.0 (cmd -0.6)
0.0605,-12.94,1.09,0.0,-2.08,-0.76,0.0,-2.1,-12.9,0.0 (cmd 1.1),0.0 (cmd -0.8)
0.061,-16.05,1.43,0.0,-2.93,-0.44,0.0,-2.9,-16.1,0.0 (cmd 1.4),0.0 (cmd -0.4)
0.0615,-16.13,0.29,0.0,-0.98,0.03,0.0,-1.0,-16.1,0.0 (cmd 0.3),0.0 (cmd 0.0)
0.062,-14.33,0.13,0.0,1.26,0.01,0.0,1.3,-14.3,0.0 (cmd 0.1),0.0 (cmd 0.0)
0.0625,-11.36,0.05,0.0,2.35,0.0,0.0,2.4,-11.4,0.0 (cmd 0.1),0.0 (cmd 0.0)
0.063,-9.76,0.02,0.0,2.43,0.0,0.0,2.4,-9.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0635,-8.24,0.01,0.0,1.62,0.0,0.0,1.6,-8.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.064,-7.6,0.0,0.0,1.16,0.0,0.0,1.2,-7.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0645,-7.2,0.0,0.0,1.02,0.0,0.0,1.0,-7.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.065,-7.04,0.0,0.0,1.33,0.0,0.0,1.3,-7.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0655,-4.06,0.0,0.0,2.77,0.0,0.0,2.8,-4.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.066,1.2,-0.05,0.0,5.84,0.0,0.0,5.8,1.2,0.0 (cmd -0.1),0.0 (cmd 0.0)
0.0665,9.92,-0.22,0.0,11.42,0.36,0.0,11.4,9.9,0.0 (cmd -0.2),0.0 (cmd 0.4)
0.067,21.14,-0.66,0.0,16.19,0.65,0.0,16.2,21.1,0.0 (cmd -0.7),0.0 (cmd 0.7)
0.0675,28.82,-0.94,0.0,15.09,0.82,0.0,15.1,28.8,0.0 (cmd -0.9),0.0 (cmd 0.8)
0.068,33.12,-1.05,0.0,13.98,0.6,0.0,14.0,33.1,0.0 (cmd -1.1),0.0 (cmd 0.6)
0.0685,33.63,-0.46,0.0,14.9,0.26,0.0,14.9,33.6,0.0 (cmd -0.5),0.0 (cmd 0.3)
0.069,30.66,-0.2,0.0,15.05,0.11,0.0,15.1,30.7,0.0 (cmd -0.2),0.0 (cmd 0.1)
0.0695,24.86,0.15,0.0,13.74,0.05,0.0,13.7,24.9,0.0 (cmd 0.1),0.0 (cmd 0.1)
0.07,16.49,0.69,0.0,8.31,-0.05,0.0,8.3,16.5,0.0 (cmd 0.7),0.0 (cmd -0.1)
0.0705,7.28,1.15,0.0,-0.7,-0.45,0.0,-0.7,7.3,0.0 (cmd 1.1),0.0 (cmd -0.5)
0.071,-1.44,0.69,0.0,-6.54,-0.2,0.0,-6.5,-1.4,0.0 (cmd 0.7),0.0 (cmd -0.2)
0.0715,-7.84,0.34,0.0,-8.5,-0.08,0.0,-8.5,-7.8,0.0 (cmd 0.3),0.0 (cmd -0.1)
0.072,-9.38,0.78,0.0,-5.93,-0.03,0.0,-5.9,-9.4,0.0 (cmd 0.8),0.0 (cmd -0.0)
0.0725,-7.67,0.67,0.0,-0.15,-0.01,0.0,-0.1,-7.7,0.0 (cmd 0.7),0.0 (cmd -0.0)
0.073,-3.33,0.29,0.0,4.41,0.0,0.0,4.4,-3.3,0.0 (cmd 0.3),0.0 (cmd 0.0)
0.0735,6.56,0.13,0.0,6.76,0.0,0.0,6.8,6.6,0.0 (cmd 0.1),0.0 (cmd 0.0)
0.074,11.46,0.05,0.0,4.53,0.0,0.0,4.5,11.5,0.0 (cmd 0.1),0.0 (cmd 0.0)
0.0745,12.72,0.02,0.0,3.11,0.0,0.0,3.1,12.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.075,12.0,0.01,0.0,2.13,0.0,0.0,2.1,12.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0755,7.86,0.19,0.0,-1.49,0.0,0.0,-1.5,7.9,0.0 (cmd 0.2),0.0 (cmd 0.0)
0.076,3.05,0.08,0.0,-3.07,0.0,0.0,-3.1,3.0,0.0 (cmd 0.1),0.0 (cmd 0.0)
0.0765,2.11,-0.06,0.0,-4.25,0.0,0.0,-4.2,2.1,0.0 (cmd -0.1),0.0 (cmd 0.0)
0.077,2.74,-0.27,0.0,-6.53,0.03,0.0,-6.5,2.7,0.0 (cmd -0.3),0.0 (cmd 0.0)
0.0775,4.55,-0.46,0.0,-9.35,0.18,0.0,-9.3,4.5,0.0 (cmd -0.5),0.0 (cmd 0.2)
0.078,7.95,-0.27,0.0,-11.15,0.08,0.0,-11.2,8.0,0.0 (cmd -0.3),0.0 (cmd 0.1)
0.0785,15.34,-0.13,0.0,-12.67,0.03,0.0,-12.7,15.3,0.0 (cmd -0.1),0.0 (cmd 0.0)
0.079,20.26,-0.31,0.0,-14.95,0.01,0.0,-14.9,20.3,0.0 (cmd -0.3),0.0 (cmd 0.0)
0.0795,25.48,-0.26,0.0,-16.6,0.0,0.0,-16.6,25.5,0.0 (cmd -0.3),0.0 (cmd 0.0)
0.08,26.71,-0.11,0.0,-17.56,0.0,0.0,-17.6,26.7,0.0 (cmd -0.1),0.0 (cmd 0.0)
0.0805,26.2,-0.05,0.0,-18.14,0.0,0.0,-18.1,26.2,0.0 (cmd -0.1),0.0 (cmd 0.0)
0.081,25.85,-0.02,0.0,-18.14,0.0,0.0,-18.1,25.9,0.0 (cmd -0.0),0.0 (cmd 0.0)
0.0815,25.69,-0.01,0.0,-18.1,0.0,0.0,-18.1,25.7,0.0 (cmd -0.0),0.0 (cmd 0.0)
0.082,25.82,0.0,0.0,-18.03,0.0,0.0,-18.0,25.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0825,25.71,-0.07,0.0,-17.87,0.0,0.0,-17.9,25.7,0.0 (cmd -0.1),0.0 (cmd 0.0)
0.083,25.54,-0.03,0.0,-17.74,0.0,0.0,-17.7,25.5,0.0 (cmd -0.0),0.0 (cmd 0.0)
0.0835,25.36,-0.01,0.0,-17.66,0.0,0.0,-17.7,25.4,0.0 (cmd -0.0),0.0 (cmd 0.0)
0.084,25.49,0.0,0.0,-17.69,0.0,0.0,-17.7,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0845,25.51,0.0,0.0,-17.83,0.0,0.0,-17.8,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.085,25.69,0.0,0.0,-17.97,0.0,0.0,-18.0,25.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0855,25.83,0.0,0.0,-18.07,0.0,0.0,-18.1,25.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.086,25.94,0.0,0.0,-18.16,0.0,0.0,-18.2,25.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0865,25.99,0.0,0.0,-18.2,0.0,0.0,-18.2,26.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.087,25.78,0.0,0.0,-18.18,0.0,0.0,-18.2,25.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0875,25.88,0.0,0.0,-18.16,0.0,0.0,-18.2,25.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.088,25.87,0.0,0.0,-18.16,0.0,0.0,-18.2,25.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0885,25.93,0.0,0.0,-18.2,0.0,0.0,-18.2,25.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.089,25.92,0.0,0.0,-18.24,0.0,0.0,-18.2,25.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0895,25.72,0.0,0.0,-18.22,0.0,0.0,-18.2,25.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.09,25.59,0.0,0.0,-18.21,0.0,0.0,-18.2,25.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0905,25.59,0.0,0.0,-18.21,0.0,0.0,-18.2,25.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.091,25.55,0.0,0.0,-18.18,0.0,0.0,-18.2,25.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0915,25.45,0.0,0.0,-18.07,0.0,0.0,-18.1,25.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.092,25.48,0.0,0.0,-18.03,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0925,25.52,0.0,0.0,-18.02,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.093,25.52,0.0,0.0,-18.01,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0935,25.47,0.0,0.0,-18.0,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.094,25.47,0.0,0.0,-17.99,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0945,25.48,0.0,0.0,-17.97,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.095,25.49,0.0,0.0,-17.96,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0955,25.47,0.0,0.0,-17.95,0.0,0.0,-17.9,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.096,25.39,0.0,0.0,-17.94,0.0,0.0,-17.9,25.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0965,25.38,0.0,0.0,-17.92,0.0,0.0,-17.9,25.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.097,25.36,0.0,0.0,-17.88,0.0,0.0,-17.9,25.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0975,25.42,0.0,0.0,-17.87,0.0,0.0,-17.9,25.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.098,25.42,0.0,0.0,-17.91,0.0,0.0,-17.9,25.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0985,25.47,0.0,0.0,-17.96,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.099,25.52,0.0,0.0,-17.96,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0995,25.49,0.0,0.0,-17.98,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1,25.45,0.0,0.0,-17.97,0.0,0.0,-18.0,25.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1005,25.51,0.0,0.0,-18.0,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.101,25.53,0.0,0.0,-18.03,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1015,25.48,0.0,0.0,-18.03,0.0,0.0,-18.0,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.102,25.41,0.0,0.0,-18.04,0.0,0.0,-18.0,25.4,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1025,25.52,0.0,0.0,-18.09,0.0,0.0,-18.1,25.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.103,25.71,0.0,0.0,-18.17,0.0,0.0,-18.2,25.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1035,25.79,0.0,0.0,-18.31,0.0,0.0,-18.3,25.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.104,25.88,0.0,0.0,-18.46,0.0,0.0,-18.5,25.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.1045,25.88,0.0,0.0,-18.52,0.0,0.0,-18.5,25.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.105,25.76,0.0,0.0,-18.44,0.0,0.0,-18.4,25.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
