timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.027899999999999998,0.13,0.0,0.0,-0.03,0.0,0.0,-0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.028399999999999998,0.14,0.0,0.0,-0.02,0.0,0.0,-0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.028900000000000002,0.15,0.0,0.0,-0.02,0.0,0.0,-0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0294,0.15,0.0,0.0,-0.02,0.0,0.0,-0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.029900000000000003,0.15,0.0,0.0,-0.02,0.0,0.0,-0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0304,0.15,0.0,0.0,-0.02,0.0,0.0,-0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.030899999999999997,0.16,0.0,0.0,-0.02,0.0,0.0,-0.0,0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.031400000000000004,0.16,0.0,0.0,-0.03,0.0,0.0,-0.0,0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0319,0.16,0.0,0.0,-0.03,0.0,0.0,-0.0,0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.032400000000000005,0.16,0.0,0.0,-0.03,0.0,0.0,-0.0,0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0329,0.2,0.0,0.0,-0.02,0.0,0.0,-0.0,0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0334,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0339,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0344,0.15,0.0,0.0,-0.02,0.0,0.0,-0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.03490000000000001,0.12,0.0,0.0,-0.02,0.0,0.0,-0.0,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0354,0.3,0.0,0.0,0.07,0.0,0.0,0.1,0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0359,0.53,0.0,0.0,0.2,0.0,0.0,0.2,0.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0364,0.77,0.0,0.0,0.33,0.0,0.0,0.3,0.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.036899999999999995,0.88,0.0,0.0,0.44,0.0,0.0,0.4,0.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0374,0.73,0.0,0.0,0.38,0.0,0.0,0.4,0.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.037899999999999996,0.13,0.0,0.0,0.15,0.0,0.0,0.1,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0384,-0.31,0.0,0.0,-0.22,0.0,0.0,-0.2,-0.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0389,0.05,0.0,0.0,-0.28,0.0,0.0,-0.3,0.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0394,0.79,0.0,0.0,0.16,0.0,0.0,0.2,0.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.039900000000000005,2.49,0.0,0.0,1.91,0.0,0.0,1.9,2.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0404,3.52,0.0,0.0,4.79,0.0,0.0,4.8,3.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0409,5.73,0.0,0.0,8.78,0.0,0.0,8.8,5.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0414,3.61,0.0,0.0,12.23,0.0,0.0,12.2,3.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.04190000000000001,4.99,0.0,0.0,12.67,0.0,0.0,12.7,5.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.04240000000000001,5.53,0.0,0.0,11.15,0.0,0.0,11.2,5.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0429,4.33,0.0,0.0,9.25,0.0,0.0,9.2,4.3,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0434,0.0,0.0,0.0,9.38,0.0,0.0,9.4,0.0,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0439,-1.07,0.0,0.0,8.86,0.0,0.0,8.9,-1.1,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.04440000000000001,4.15,0.0,0.0,4.17,0.0,0.0,4.2,4.2,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0449,10.5,0.0,0.0,-2.72,0.0,0.0,-2.7,10.5,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.045399999999999996,18.76,0.0,0.0,-8.74,0.0,0.0,-8.7,18.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.045899999999999996,27.26,0.0,0.0,-13.19,-0.09,0.0,-13.2,27.3,0.0 (cmd 0.0),0.0 (cmd -0.1)
0.0464,31.47,0.0,0.0,-15.04,-0.04,0.0,-15.0,31.5,0.0 (cmd 0.0),0.0 (cmd -0.0)
0.046900000000000004,31.49,0.0,0.0,-10.79,-0.02,0.0,-10.8,31.5,0.0 (cmd 0.0),0.0 (cmd -0.0)
0.047400000000000005,27.59,0.0,0.0,-0.67,0.0,0.0,-0.7,27.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0479,19.12,0.4,0.0,9.68,0.0,0.0,9.7,19.1,0.0 (cmd 0.4),0.0 (cmd 0.0)
0.0484,9.64,1.08,0.0,19.57,0.0,0.0,19.6,9.6,0.0 (cmd 1.1),0.0 (cmd 0.0)
0.0489,-0.87,0.48,0.0,26.04,0.0,0.0,26.0,-0.9,0.0 (cmd 0.5),0.0 (cmd 0.0)
0.049400000000000006,-10.71,0.69,0.0,27.74,0.0,0.0,27.7,-10.7,0.0 (cmd 0.7),0.0 (cmd 0.0)
0.04990000000000001,-15.92,2.02,0.0,25.2,0.0,0.0,25.2,-15.9,0.0 (cmd 2.0),0.0 (cmd 0.0)
0.0504,-10.68,3.08,0.0,17.82,-2.23,0.0,17.8,-10.7,0.0 (cmd 3.1),0.0 (cmd -2.2)
0.0509,-1.59,1.99,0.0,5.81,-4.99,0.0,5.8,-1.6,0.0 (cmd 2.0),0.0 (cmd -5.0)
0.0514,12.43,0.88,0.0,-7.27,-6.52,0.0,-7.3,12.4,0.0 (cmd 0.9),0.0 (cmd -6.5)
0.05190000000000001,24.16,0.39,0.0,-17.68,-6.68,0.0,-17.7,24.2,0.0 (cmd 0.4),0.0 (cmd -6.7)
0.05240000000000001,28.8,0.17,0.0,-23.79,-5.53,0.0,-23.8,28.8,0.0 (cmd 0.2),0.0 (cmd -5.5)
0.052899999999999996,23.64,0.58,0.0,-21.69,-2.41,0.0,-21.7,23.6,0.0 (cmd 0.6),0.0 (cmd -2.4)
0.053399999999999996,11.62,0.87,0.0,-6.51,-1.07,0.0,-6.5,11.6,0.0 (cmd 0.9),0.0 (cmd -1.1)
0.053899999999999997,-3.0,2.74,0.0,11.17,-0.47,0.0,11.2,-3.0,0.0 (cmd 2.7),0.0 (cmd -0.5)
0.054400000000000004,-10.87,4.55,0.0,26.81,-0.21,0.0,26.8,-10.9,0.0 (cmd 4.5),0.0 (cmd -0.2)
0.054900000000000004,-17.52,5.15,0.0,36.34,-0.09,0.0,36.3,-17.5,0.0 (cmd 5.2),0.0 (cmd -0.1)
0.0554,-19.84,2.79,0.0,38.23,-0.05,0.0,38.2,-19.8,0.0 (cmd 2.8),0.0 (cmd -0.1)
0.0559,-19.93,1.39,0.0,32.92,-0.38,0.0,32.9,-19.9,0.0 (cmd 1.4),0.0 (cmd -0.4)
0.0564,-19.04,2.44,0.0,23.24,-1.8,0.0,23.2,-19.0,0.0 (cmd 2.4),0.0 (cmd -1.8)
0.056900000000000006,-14.9,0.39,0.0,11.81,-4.48,0.0,11.8,-14.9,0.0 (cmd 0.4),0.0 (cmd -4.5)
0.05740000000000001,-3.96,-0.69,0.0,-0.37,-5.24,0.0,-0.4,-4.0,0.0 (cmd -0.7),0.0 (cmd -5.2)
0.0579,6.75,-0.55,0.0,-10.24,-3.73,0.0,-10.2,6.8,0.0 (cmd -0.6),0.0 (cmd -3.7)
0.0584,20.57,0.04,0.0,-23.39,-0.22,0.0,-23.4,20.6,0.0 (cmd 0.0),0.0 (cmd -0.2)
0.0589,30.18,0.03,0.0,-30.31,0.16,0.0,-30.3,30.2,0.0 (cmd 0.0),0.0 (cmd 0.2)
0.05940000000000001,33.3,0.01,0.0,-28.22,-2.27,0.0,-28.2,33.3,0.0 (cmd 0.0),0.0 (cmd -2.3)
0.05990000000000001,29.68,-0.19,0.0,-20.48,-2.34,0.0,-20.5,29.7,0.0 (cmd -0.2),0.0 (cmd -2.3)
0.060399999999999995,21.13,4.2,0.0,-9.96,-1.04,0.0,-10.0,21.1,0.0 (cmd 4.2),0.0 (cmd -1.0)
0.060899999999999996,8.26,6.0,0.0,9.09,-0.46,0.0,9.1,8.3,0.0 (cmd 6.0),0.0 (cmd -0.5)
0.061399999999999996,-7.62,5.54,0.0,23.24,-0.2,0.0,23.2,-7.6,0.0 (cmd 5.5),0.0 (cmd -0.2)
0.061900000000000004,-23.47,3.82,0.0,33.56,-0.09,0.0,33.6,-23.5,0.0 (cmd 3.8),0.0 (cmd -0.1)
0.062400000000000004,-34.12,1.66,0.0,40.22,-0.41,0.0,40.2,-34.1,0.0 (cmd 1.7),0.0 (cmd -0.4)
0.0629,-32.97,2.62,0.0,38.79,-0.03,0.0,38.8,-33.0,0.0 (cmd 2.6),0.0 (cmd -0.0)
0.0634,-22.47,1.4,0.0,29.04,-1.6,0.0,29.0,-22.5,0.0 (cmd 1.4),0.0 (cmd -1.6)
0.0639,-8.02,0.62,0.0,15.12,-4.51,0.0,15.1,-8.0,0.0 (cmd 0.6),0.0 (cmd -4.5)
0.0644,7.13,0.27,0.0,1.05,-5.76,0.0,1.1,7.1,0.0 (cmd 0.3),0.0 (cmd -5.8)
0.0649,18.51,0.12,0.0,-11.96,-5.81,0.0,-12.0,18.5,0.0 (cmd 0.1),0.0 (cmd -5.8)
0.0654,22.96,0.38,0.0,-21.15,-4.0,0.0,-21.1,23.0,0.0 (cmd 0.4),0.0 (cmd -4.0)
0.0659,22.17,0.43,0.0,-23.93,-1.7,0.0,-23.9,22.2,0.0 (cmd 0.4),0.0 (cmd -1.7)
0.06639999999999999,19.69,0.19,0.0,-18.9,-2.37,0.0,-18.9,19.7,0.0 (cmd 0.2),0.0 (cmd -2.4)
0.0669,16.03,2.93,0.0,-8.18,-0.67,0.0,-8.2,16.0,0.0 (cmd 2.9),0.0 (cmd -0.7)
0.0674,8.25,5.85,0.0,2.83,-0.29,0.0,2.8,8.2,0.0 (cmd 5.8),0.0 (cmd -0.3)
0.0679,-3.26,6.64,0.0,20.32,-0.13,0.0,20.3,-3.3,0.0 (cmd 6.6),0.0 (cmd -0.1)
0.0684,-14.79,5.92,0.0,34.31,-0.05,0.0,34.3,-14.8,0.0 (cmd 5.9),0.0 (cmd -0.1)
0.06889999999999999,-22.49,3.05,0.0,44.03,-0.43,0.0,44.0,-22.5,0.0 (cmd 3.0),0.0 (cmd -0.4)
0.0694,-24.76,1.59,0.0,45.85,-0.26,0.0,45.9,-24.8,0.0 (cmd 1.6),0.0 (cmd -0.3)
0.0699,-21.13,1.42,0.0,40.75,-0.11,0.0,40.8,-21.1,0.0 (cmd 1.4),0.0 (cmd -0.1)
0.0704,-12.43,0.21,0.0,30.2,-2.25,0.0,30.2,-12.4,0.0 (cmd 0.2),0.0 (cmd -2.2)
0.0709,-0.36,0.09,0.0,16.23,-2.8,0.0,16.2,-0.4,0.0 (cmd 0.1),0.0 (cmd -2.8)
0.07139999999999999,12.1,0.04,0.0,0.72,-2.47,0.0,0.7,12.1,0.0 (cmd 0.0),0.0 (cmd -2.5)
0.0719,22.34,0.01,0.0,-13.06,-0.96,0.0,-13.1,22.3,0.0 (cmd 0.0),0.0 (cmd -1.0)
0.0724,27.8,0.09,0.0,-19.35,-0.12,0.0,-19.4,27.8,0.0 (cmd 0.1),0.0 (cmd -0.1)
0.0729,28.62,-0.06,0.0,-17.17,-2.4,0.0,-17.2,28.6,0.0 (cmd -0.1),0.0 (cmd -2.4)
0.0734,24.06,-0.02,0.0,-7.85,-0.54,0.0,-7.8,24.1,0.0 (cmd -0.0),0.0 (cmd -0.5)
0.0739,14.02,4.81,0.0,4.01,-0.18,0.0,4.0,14.0,0.0 (cmd 4.8),0.0 (cmd -0.2)
0.07440000000000001,0.84,5.9,0.0,15.49,-0.08,0.0,15.5,0.8,0.0 (cmd 5.9),0.0 (cmd -0.1)
0.07490000000000001,-12.38,5.83,0.0,27.59,-0.03,0.0,27.6,-12.4,0.0 (cmd 5.8),0.0 (cmd -0.0)
0.07540000000000001,-22.52,4.78,0.0,36.33,-0.01,0.0,36.3,-22.5,0.0 (cmd 4.8),0.0 (cmd -0.0)
0.07590000000000001,-24.82,1.93,0.0,43.47,-0.41,0.0,43.5,-24.8,0.0 (cmd 1.9),0.0 (cmd -0.4)
0.0764,-16.7,1.07,0.0,41.26,-0.16,0.0,41.3,-16.7,0.0 (cmd 1.1),0.0 (cmd -0.2)
0.07690000000000001,-3.53,-0.11,0.0,32.25,-1.62,0.0,32.2,-3.5,0.0 (cmd -0.1),0.0 (cmd -1.6)
0.07740000000000001,10.97,-0.05,0.0,18.37,-3.22,0.0,18.4,11.0,0.0 (cmd -0.1),0.0 (cmd -3.2)
