timestamp,R_angle(θ),R_Torque Cmd,R_Torque Est,L_angle(θ),L_Torque Cmd,L_Torque Est,Lθ Display,Rθ Display,Lτ Display,Rτ Display
0.0265,16.62,0.0,0.0,2.04,0.0,0.0,2.0,16.6,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.027,16.68,0.0,0.0,2.07,0.0,0.0,2.1,16.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0275,16.74,0.0,0.0,2.08,0.0,0.0,2.1,16.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.028,16.75,0.0,0.0,2.08,0.0,0.0,2.1,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0285,16.72,0.0,0.0,2.06,0.0,0.0,2.1,16.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.029,16.73,0.0,0.0,2.04,0.0,0.0,2.0,16.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0295,16.73,0.0,0.0,2.02,0.0,0.0,2.0,16.7,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.03,16.76,0.0,0.0,2.02,0.0,0.0,2.0,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0305,16.79,0.0,0.0,2.03,0.0,0.0,2.0,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.031,16.78,0.0,0.0,2.03,0.0,0.0,2.0,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0315,16.78,0.0,0.0,2.03,0.0,0.0,2.0,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.032,16.77,0.0,0.0,2.03,0.0,0.0,2.0,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0325,16.77,0.0,0.0,2.01,0.0,0.0,2.0,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.033,16.76,0.0,0.0,1.99,0.0,0.0,2.0,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0335,16.78,0.0,0.0,1.98,0.0,0.0,2.0,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.034,16.81,0.0,0.0,1.97,0.0,0.0,2.0,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0345,16.82,0.0,0.0,1.96,0.0,0.0,2.0,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.035,16.85,0.0,0.0,1.93,0.0,0.0,1.9,16.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0355,16.86,0.0,0.0,1.92,0.0,0.0,1.9,16.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.036,16.85,0.0,0.0,1.9,0.0,0.0,1.9,16.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0365,16.84,0.0,0.0,1.87,0.0,0.0,1.9,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.037,16.83,0.0,0.0,1.86,0.0,0.0,1.9,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0375,16.84,0.0,0.0,1.85,0.0,0.0,1.9,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.038,16.85,0.0,0.0,1.85,0.0,0.0,1.9,16.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0385,16.85,0.0,0.0,1.84,0.0,0.0,1.8,16.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.039,16.82,0.0,0.0,1.81,0.0,0.0,1.8,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.0395,16.81,0.0,0.0,1.79,0.0,0.0,1.8,16.8,0.0 (cmd 0.0),0.0 (cmd 0.0)
0.04,16.86,0.0,0.0,1.79,0.0,0.0,1.8,16.9,0.0 (cmd 0.0),0.0 (cmd 0.0)
